"ID","lnB0_start","Th_start","Ea_start","Eh_start","lnB0","Th","Ea","Eh","r2","AIC","AICc","BIC","trait_name","consumer","habitat","stage"
120,0.189779858636509,330.780153249716,-3.9231957482299,0.403784229108886,2.03895401736814,308.853128901415,0.409251028518635,1.07130927474862,0.979613538011208,9.40970820954707,Inf,7.84745985928347,"net photosynthesis rate","nicotiana tabacum","terrestrial","Youngest fully expanded leaf"
121,-0.347712059147394,138.139906515564,-11.3071323880638,-0.709536337655415,1.54370405963818,299.686969797184,0.823389945230551,1.33877175946935,0.971708939374768,15.0430105039923,Inf,13.4807621537287,"net photosynthesis rate","nicotiana tabacum","terrestrial","Youngest fully expanded leaf"
122,-0.346190624840014,143.139906515564,-11.3056357016572,-0.889201525048519,2.00594126387349,308.439297870582,0.417176744037064,1.17911480114778,0.984216886483304,10.7626084475461,Inf,9.20036009728255,"net photosynthesis rate","nicotiana tabacum","terrestrial","Youngest fully expanded leaf"
123,3.97059043755459,229.185314773624,-2.66973178645471,0.606064355985453,1.95003029271684,308.060280346713,0.465937467275066,1.27538041990445,0.984580619212941,12.2360578536935,Inf,10.6738095034299,"net photosynthesis rate","nicotiana tabacum","terrestrial","Youngest fully expanded leaf"
126,3.29787612693435,225.590752581043,-5.77160878429556,0.0610852229640004,0.772006334743368,319.692688038953,0.5332415659433,2.00296199507392,0.999980524344073,-18.8679466325664,Inf,-20.43019498283,"net photosynthesis rate","nicotiana tabacum","terrestrial","Youngest fully expanded leaf"
128,4.24807170825533,320.052641376617,-2.94844001433934,0.39048698947246,1.54814888148062,301.055402915939,0.773519553791724,1.3286766057114,0.983279583484757,12.2836607164006,Inf,10.721412366137,"net photosynthesis rate","nicotiana tabacum","terrestrial","Youngest fully expanded leaf"
129,0.0256522743583631,277.08606079006,0.668545127272348,0.123151571118488,2.09766315003371,307.573843683048,0.400907660538001,1.10929505848612,0.996876452557326,2.66936579189108,Inf,1.10711744162748,"net photosynthesis rate","nicotiana tabacum","terrestrial","Youngest fully expanded leaf"
130,2.88431528989497,289.844920228057,-11.0862932194471,0.112364991539488,2.34680640292454,318.490964745065,0.178396114994448,1.26633549463412,0.999698790764565,-13.7358647922206,Inf,-15.2981131424842,"net photosynthesis rate","nicotiana tabacum","terrestrial","Youngest fully expanded leaf"
138,0.0165440411562887,332.059637249716,-3.65026190870291,0.61231932342345,2.16970312560594,315.340851410719,0.446739402810935,2.35234088814405,0.982989968674322,25.4540896160586,45.4540896160586,25.2377302122799,"net photosynthesis rate","gossypium hirsutum","terrestrial","leaf"
139,0.929208265073109,327.859499249716,-3.74284369223766,0.801018606947152,3.07800313679032,311.236271346086,0.36720386843558,2.45542743404526,0.963354317901196,40.7493727706583,54.0827061039916,41.0671389373776,"net photosynthesis rate","geraea canescens","terrestrial",NA
140,-2.68836417671824,125.54750624369,-2.87191346156901,0.640388593643461,3.75722367467707,321.226237078944,0.101123403853395,4.76583132185076,0.980149283928689,55.6015571106491,63.6015571106491,56.8118974826253,"net photosynthesis rate","geraea canescens","terrestrial",NA
141,-4.13952952355835,370.744580366732,-3.05868727496824,-0.138997892342245,2.12384546189591,301.279238593994,0.926705350649562,1.19113894299334,0.984919487622509,44.5344817292247,57.867815062558,44.852247895944,"net photosynthesis rate","flaveria bidentis","terrestrial","leaf"
143,-4.67142025488473,323.445173506634,-6.06148085339016,0.702079855408765,0.402292341681089,302.404763464057,0.637245267098467,5.25815567806946,0.807513556867544,24.6157749784431,37.9491083117765,24.9335411451625,"net photosynthesis rate","porphyra perforata","marine","blade discs"
144,-1.21544166474068,235.009070103363,-10.7690384481932,1.29359520753839,3.86061416844914,306.381180505541,0.382104895062491,3.25151577924067,0.994547349864067,38.4298466956643,58.4298466956643,38.2134872918855,"gross photosynthesis rate","Koliella antarctica","marine",NA
145,-0.229338162381362,319.968538765576,-3.8541663544744,-0.0498281623108039,2.09994416151705,309.3959709423,0.304387995336957,6.83079065448558,0.97586070179518,24.1730061058949,44.1730061058949,23.9566467021161,"respiration rate","Koliella antarctica","marine",NA
146,-2.71550475985302,365.171020366732,-3.29771798621201,-0.108759701725624,4.25322873290831,283.999415681618,1.23591237621939,1.25469437062814,0.972515316351556,46.5349074054415,66.5349074054415,46.3185480016628,"gross photosynthesis rate","Chlorella saccharophila","freshwater / terrestrial",NA
147,4.51932753278918,325.780153249716,-5.77884756496011,-1.07024595397363,2.23795290729569,301.560481610826,0.643589881227371,1.69358877242948,0.925519077569975,37.5037377129816,57.5037377129816,37.2873783092029,"respiration rate","Chlorella saccharophila","freshwater / terrestrial",NA
149,1.0297069323853,325.052641376617,-2.27116556971197,0.82125632188892,-0.893404849360539,304.970278879319,1.04336677484682,1.55968785456648,0.894870738512094,21.886765561294,41.886765561294,21.6704061575152,"respiration rate","Chlorella sorokiniana","freshwater / terrestrial",NA
150,1.77565729212145,349.839753249716,-5.79517051088027,-5.96438660740662,-0.573826056212048,320.936569812263,0.546603248975869,0.810707552702965,0.978231473539788,6.25139094021372,11.2513909402137,8.51118837005987,"respiration rate","Agave deserti","terrestrial","root (2 years old)"
151,-5.0292149440907,304.414846307729,-8.02078346441162,2.79821793174441,-0.832675079240576,323.813141939179,0.572917990263549,1.06203471265658,0.991485839183038,2.43042180004767,22.4304218000477,2.21406239626892,"respiration rate","Agave deserti","terrestrial","root (2 years old)"
152,-1.40503146767088,262.185599111514,-2.62699530789307,1.00686478308575,0.869755287997786,324.674576603176,0.425682040375733,2.49468433829466,0.977846842354619,38.6434818861328,43.0879263305773,41.1997112045938,"respiration rate","Agave deserti","terrestrial","root (5 weeks old)"
153,3.21813306697721,229.562322581043,-5.81082734565454,0.912914700163314,0.917124842072724,325.104592813339,0.40014919061725,3.38424825626192,0.994090510468281,15.6084106549163,22.275077321583,17.1999917461098,"respiration rate","Agave deserti","terrestrial","root (5 weeks old)"
154,-1.72062046091208,292.07015379006,1.04115312635385,0.277698114289481,0.787387203965184,323.785317969696,0.448623431147203,7.72302144788728,0.939800519913253,59.3810596214738,63.3810596214738,62.2132604258827,"respiration rate","Agave deserti","terrestrial","root (6 weeks old)"
156,3.86455384914015,338.247093249716,-5.71716491295584,-0.7257967834843,1.54374022089446,320.218345457546,0.523172547592796,1.94375302788869,0.978019645756338,88.6748381531636,91.0277793296342,93.0390079665969,"respiration rate","Agave deserti","terrestrial","root (1 week old)"
157,3.81033914273661,334.606773249716,-5.68167987448862,-0.536637297241035,1.50856046949031,319.455907711459,0.539959663152614,1.93118571089708,0.964343574802988,101.171880171062,103.524821347533,105.536049984496,"respiration rate","Agave deserti","terrestrial","root (1 week old)"
158,4.31166946140233,309.961577376618,-2.74723242798739,0.274915580762806,3.01440616965228,287.415649825428,0.785185880852927,1.12389684053689,0.96105664787806,23.6670140976895,37.0003474310228,23.9847802644088,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
159,3.88351396934071,315.774010376618,-2.57913737566585,0.351496013933451,2.26511615840697,295.576433771372,0.793721964768304,1.23270562520489,0.972273228928591,30.6620181424429,40.6620181424429,31.4509164517878,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
161,4.41647777648225,326.834446249716,-5.93489753292213,-0.273154592549011,2.6081440429175,285.992340592031,1.22863809601052,1.40845321003603,0.971380351780409,23.1660316395851,33.1660316395851,23.95492994893,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
162,4.97333476878322,274.712201228057,-15.132336955563,-0.184914316164806,2.34562461346561,294.797529376773,0.611463231692467,1.14244964469992,0.902998281868376,29.99311432437,43.3264476577033,30.3108804910893,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
163,3.37000731846635,230.055801773624,-2.61366129979459,0.519267949111005,2.97698010579757,280.710239007252,1.20681829960534,1.28495626976621,0.900374252682181,21.7046450488004,35.0379783821337,22.0224112155198,"net photosynthesis rate","Carex aquatilis","terrestrial","leaf"
